ONTOTERM,right atrium auricular region,esophagus squamous epithelium,skin of leg,uterus,frontal cortex,esophagus muscularis mucosa,subcutaneous adipose tissue,right lobe of liver,transverse colon,upper lobe of left lung,spleen,amygdala,sigmoid colon,skin of abdomen,cortex of kidney,substantia nigra,anterior cingulate cortex,left ventricle myocardium,caudate nucleus,gastrocnemius medialis,tibial artery,dorsolateral prefrontal cortex,fibroblast,prostate gland,nucleus accumbens,gastroesophageal sphincter,venous blood,breast epithelium,C1 segment of cervical spinal cord,putamen,K562,omental fat pad,tibial nerve,adrenal gland,thyroid gland,Peyer's patch,stomach,ascending aorta,lymphoblast,pituitary gland,left ovary,vagina,testis,cerebellum,anterior lingual gland,coronary artery,Ammon's horn,body of pancreas,hypothalamus,urinary bladder,endocervix,fallopian tube,ectocervix
ENSG00000059758,0.8816383137,0.9545308675,1.1563145556,1.499218914,1.1167048833,1.2957353034,1.4162297877,0.6266174732,0.9948503519,1.4071429004,1.1478656905,1.0562969843,1.2604983857,1.0983309364,0.6604620384,1.0722540574,1.1677831185,0.6171971786,1.2675348507,0.6988527639,1.154056768,1.2629537642,1.2826250827,1.1227028129,1.3742261848,1.2284673777,0.2441577456,1.3781302849,1.2576932814,1.1931682021,1.1816988403,1.3223165889,1.4279481325,0.8185991635,1.2211583874,1.0819309318,0.7782561731,1.0681949575,1.3533917554,1.0521968994,1.1668350227,1.2577556461,1.1584387727,1.2849244116,1.0167151271,1.1048408032,1.2098682216,0.4811008477,1.1425409924,1.1489110749,1.3040092305,1.2898472838,1.2983825283
ENSG00000116106,0.95609099,0.5973236378,1.1242677209,1.0962520587,1.3614439911,0.6903561728,0.9237695169,-0.4845991819,0.6810205257,0.5471165622,0.4586918722,0.711180269,0.9292417533,1.1432355723,0.2577106677,0.3985109042,1.1416852748,0.3728794485,0.9777995557,0.1848297562,0.7541035975,1.4030012683,0.7782748365,0.806654428,0.7920569734,0.8146423216,-0.5695165833,0.825716197,0.3263300628,0.6899660819,-1.5801841152,0.7685058946,0.6836074994,0.1322863286,1.1095308357,0.5901532719,0.3844501323,1.0187211874,-0.8145130917,0.1271072436,0.9273902951,0.8666875787,1.1590973882,1.308869465,0.6170299371,0.7348904963,1.069269653,-0.3801782614,0.7079168245,0.6733639608,0.7697638013,1.104491099,0.8023001309
ENSG00000166333,1.9820868526,1.8550102855,1.922642518,2.6545554429,1.7826010186,2.5812879834,2.1624930889,1.5234944719,2.242026628,2.2321465388,2.1247724889,1.5651222385,2.6418835347,1.8466433128,1.8251649381,1.6449810557,1.6510098859,1.8972564519,1.6019736518,1.6986863478,2.6873677413,1.7036446879,2.1670273401,2.3623250694,1.5789520149,2.5365064188,1.6343998443,2.1193238233,1.6716923219,1.5265067241,1.7409811865,2.0844035068,2.2678177051,1.9541824336,2.1159420053,2.1183555977,2.0267427277,2.6696912715,1.8961083157,1.9452639952,2.1754726219,2.2189136039,1.8912541481,1.8903367569,1.9217092613,2.5289667866,1.5538387055,1.7135687353,1.6352918617,2.4184582304,2.3158011723,2.3777757272,2.2633442174
ENSG00000165025,-0.1166790536,1.1481867055,0.8923491782,0.1578064844,-0.2953098529,0.3721683387,0.6713641951,-0.1738253922,0.8809352825,1.0472956276,1.5711068664,-0.1216037227,0.5134576165,0.8636905884,0.679174958,0.2509343774,-0.2870223094,-0.3045863237,-0.0343908821,-0.5672238293,0.1564711064,-0.2935885942,-1.665580077,0.5596990476,-0.1510138908,0.412807266,1.2828565655,0.5217882422,0.4782674234,-0.1943979325,0.972344085,0.5429589412,0.5777573412,0.2998498162,1.3360340325,1.1873326579,0.5384343244,0.4002914796,1.5333719623,0.3890812679,-0.185739612,0.8617019463,0.8478781668,-0.5543643806,0.7624608122,0.5323809874,-0.112672661,0.527635524,0.0327906081,0.7952744178,0.4386985329,0.7702454539,0.4342959773
ENSG00000182578,0.6285295234,0.7165406896,0.9696755865,0.8645612303,0.8223488675,0.9928604757,1.3906008722,0.3959209405,1.0295271738,1.4116957941,2.1543144704,0.8289732976,1.069430992,0.9181858,0.5992336517,1.1828028281,0.7156505732,0.4576342948,0.9062817369,0.2369413942,1.0177809121,0.7260378542,-0.485044224,1.025502028,0.8386625557,1.0139098938,1.0248909215,1.0569415402,1.3552626263,0.7360137634,-0.9439052867,1.2632208787,1.4911660566,1.2193968979,0.7303047252,1.2507187731,0.9400081687,1.2388567908,-0.2915672471,0.9775394844,0.7196881456,0.8075860697,0.6939093494,0.4226998797,0.9954810183,1.3183703018,0.8550011597,0.3935511102,1.0343970687,1.1176407624,1.0607318773,1.1334200949,0.7031458794
ENSG00000128052,0.7869745813,0.4794768856,0.6730338238,1.5863647831,0.1375119355,1.0058608871,1.310166791,0.2340940601,0.5895621043,1.3805011174,0.5835010386,0.2323570852,0.639923117,0.583668222,0.7505692363,0.4809054535,0.0757754157,0.7564716882,0.2998844255,0.429230309,0.8924998338,0.1350146354,-0.0317551366,1.0248111657,0.1208255493,0.9154436459,-1.7596762247,1.3318586161,0.4921193209,0.4031782371,-1.8137978172,1.5029296946,1.2342812389,0.9012489676,1.5358551465,0.7329216535,0.6624035544,0.5513622825,-1.6159148788,0.9869777599,0.6105887147,0.8180429174,0.3873480668,-0.1263226886,0.6267564913,0.9381242641,0.3058063374,0.3293700554,0.2674581772,0.9127563878,1.1715259431,1.2255171855,1.0508304679
ENSG00000198055,0.7544922387,1.2544267941,1.2032907051,1.2478870429,1.1514850292,1.2354709542,1.1001369332,0.7308734613,1.2507981736,1.4111936941,1.7944358457,0.8265402711,1.2118807477,1.1800666517,0.8185183899,0.9068412418,1.0484780508,0.7011571276,0.8536070036,0.9040643822,1.1638166739,1.0945295665,1.16498232,1.2496576961,0.9146881163,1.2233812873,1.7832011159,1.1367156659,0.8559843164,0.7916086683,1.7824218265,1.1081558981,1.1162320016,0.9733977921,1.0928996848,1.3650859699,1.0359803795,1.1847663987,1.7111931927,1.1096494538,1.0777527189,1.1609232543,1.4908072634,1.0427278621,1.1767590949,1.1820756662,0.9139743676,0.708887509,0.9785405868,1.2381430455,1.0805396544,1.1991830753,1.1517257319
ENSG00000182541,0.8995125731,1.7518504366,1.8096272809,1.4154607967,1.0432644588,1.155710643,1.2402653589,1.0527549873,1.5068197742,1.716539953,1.6039981984,1.1252186976,1.2174549679,1.7953710604,1.1934222744,1.2703222851,1.0040862809,0.7047733641,1.2191297849,0.899915715,1.1664814859,0.9782702943,0.962327398,1.6093147846,1.1671327456,1.1976895868,1.7858809908,1.5193325305,1.4026733461,1.0292969994,0.8366616901,1.3179968823,1.513036964,1.1131591519,1.750880335,1.4556066612,1.3209185712,1.3663359495,1.2508733149,1.4294881979,1.3702878494,1.6563723944,1.4922374291,1.3889258009,1.6821796952,1.2934700248,0.9544951562,1.0523811581,1.1760683948,1.328174451,1.4099718243,1.548847466,1.4292502832
ENSG00000113721,1.4942893746,1.2907792461,1.7713125015,2.1645588788,1.2253420216,1.7503237975,2.2440435377,0.7530514368,1.3529317766,2.0405112657,1.5840326087,1.0352864236,1.5982877967,1.541665951,1.4130660157,1.0555711893,1.110451056,1.4245819825,1.1582245092,1.2870545867,2.3220986774,1.1183973677,2.2274279482,1.7864131423,1.0797817337,1.755013886,-0.236398678,2.0485577168,0.8413482319,1.1014047358,-0.0839757566,2.0395246765,2.0433336764,1.3239595491,1.9047475859,1.5071154997,1.2036330812,2.2059780589,-0.0423416979,1.373385495,2.0691744915,1.973630419,1.4350271436,0.8478462231,1.5042676917,2.184492787,0.9020431904,0.9307571959,0.9510591143,1.7461178138,2.3339156707,1.9716621549,2.1316987385
ENSG00000197168,-0.4638979509,-0.7319125839,-0.6005696612,-0.1556132117,-0.2098973215,-0.5829443394,-0.5155870444,-0.9607024752,-0.5495588936,0.073796505,-0.6642594826,-0.0533155103,-0.4697194645,-0.6202744839,-0.4654180193,-0.1881448054,-0.2503398104,-0.9330843487,0.0290640296,-1.20854919,-0.5517887168,-0.2429347833,-0.6491477878,-0.268646093,-0.1470832565,-0.5330551291,-1.8281753248,-0.3371084985,-0.1845399174,-0.3776787114,-0.3051970442,-0.3058605342,-0.2301568155,-0.7419785005,-0.1683849184,-0.6388566609,-0.7568447169,-0.3440523221,-1.1254878461,0.0368553562,-0.5230078083,-0.4468919309,0.9441460959,-0.3395070912,-0.4254790792,-0.4510113052,0.0752008763,-0.6585994499,0.2324436157,-0.5846236664,0.1715946224,0.8724752376,-0.5318698282
ENSG00000182580,-0.0385690371,1.439960871,1.7243397976,1.0725112082,0.5076922489,0.4141073933,0.0936839415,-0.3928753421,0.8754205579,0.6093995634,-0.0682000178,0.2216169543,0.5408980059,1.6499088417,0.0228593236,0.1818717592,0.4106263145,-0.2689111392,0.2461663117,-0.6131278401,0.2294180665,0.4143370901,0.4454318519,1.0623044488,0.1813051069,0.5258071161,-1.0711359882,0.6758157045,-0.0035948015,0.0576708694,-1.8356601357,0.1286487593,0.8425624912,-0.1944445206,0.1255167307,0.7759731967,1.0934447269,0.2923300817,-1.4411642978,0.3617333991,0.9716523058,1.3656390645,0.241466558,1.1765442375,1.3246890736,0.2707185714,0.1798980345,0.7158310854,0.154556877,0.7081864466,1.1951643255,0.7625691927,1.3352737455
ENSG00000050748,0.9931886087,1.0104403031,0.97417519,1.1681086889,1.5101791908,1.2101079992,1.1956282863,0.7369200596,1.1229450448,1.1917626473,1.0308334338,1.1815852367,1.2194718698,0.9317741387,0.8505780913,1.2707447905,1.4576554187,0.8210323389,1.2624894224,1.1014032253,1.29681676,1.6312302842,1.3304980207,1.1464004891,1.2993775642,1.1547020653,0.2747050561,1.1287878153,1.263308999,1.1894525839,1.4391495831,1.0987226564,1.1789313506,1.2184573093,1.2515301518,1.1020590368,1.0380228319,1.2337116713,1.3261263077,1.1949554441,1.0488015037,1.1016680077,1.1983068193,1.8355840224,1.1067690668,1.1995596344,1.2823745155,1.023005559,1.3758763218,1.3024932445,1.1768918229,1.1617048443,1.1336187574
ENSG00000092439,0.8481867859,0.8389065868,1.0117129782,1.2001128175,0.5814067534,1.009004727,1.1041770778,0.9107531121,0.9704349847,1.0738980758,0.9925935048,0.3236683353,1.0023778493,1.016486823,0.7423823357,0.4611932689,0.3998527055,0.7130129395,0.4823757122,0.6761002954,0.9974798183,0.506116665,1.3184238939,0.9786677801,0.4706329231,1.0597851092,-0.0362391884,1.0565342244,0.614265251,0.349205467,1.1770109451,1.04040566,1.1758094112,0.8934029821,1.1386428183,1.051805023,0.8262386032,1.0309479988,1.3215835813,0.9135118121,1.1885683567,1.0661883982,1.0609751118,1.228711754,0.9545239708,1.0311603928,0.3779299004,0.6386269231,0.4492729542,1.1504463394,1.1577538321,1.1303796683,1.0585770026
ENSG00000119408,0.5423411779,0.5497444458,0.6119752468,0.831303209,1.1883417098,0.8395813283,1.0892014022,1.3934626415,0.9846742547,1.2711052418,0.9779454994,1.0780694203,0.9889172938,0.5443552557,0.8447804735,1.0183607095,1.1663291173,0.0874471274,1.2265392619,0.2551956708,1.1532248098,1.1925976908,1.7093720206,1.1134214504,1.2199866045,0.8421718427,0.5793442858,1.0265370071,0.859860073,1.0989667766,1.1285769371,1.0046468111,1.3618410783,0.6311181561,0.8145471027,1.051299815,0.861590902,1.0798211726,2.0904710192,0.6709305886,0.6541474158,0.6978885854,0.8464368683,0.6990043923,1.0610256479,1.0735301111,0.9167861316,0.7724378585,1.0399084852,1.1773283011,1.0701089567,0.7438692068,0.768725243
ENSG00000176105,0.6959989946,1.1280472399,0.9931451144,1.0915729726,0.6939478195,1.0182608423,1.2481605736,0.8926954227,1.0152605567,1.2123262474,1.0755704386,0.8690364131,1.041025586,0.9599524843,0.8233872841,0.8991554715,0.7562816445,0.5172608852,0.8119102075,0.5949559874,0.9699313919,0.7347680196,1.3225765835,0.9516413066,0.7722290324,0.9625139714,-0.6018961544,1.2088518754,0.9987161784,0.7475420713,1.789950154,1.2359573473,0.9807668783,0.9766683562,1.1242763234,0.9621072472,0.8992334758,0.8650446379,0.8618612567,0.8441789815,0.9202982964,1.0939121889,1.165191513,0.4861647033,1.0924597551,0.914239574,0.8024456277,0.7603534202,0.8627655471,1.0760986275,1.1173405596,1.0233093228,1.1193047803
ENSG00000163932,1.0236514591,1.406180266,1.4452107108,1.0073779704,0.9732015913,1.1245271575,1.5065189086,0.4660765334,1.3752586484,1.6367415194,1.7067674109,0.7148298099,0.9898655398,1.4532968486,1.0635902683,0.6876132443,0.8758931953,0.5781136517,0.8586455318,0.4577635437,1.2782861691,0.8771620658,1.1483283069,1.4972991195,0.8418210297,1.1015355526,1.6803428265,1.3979612686,0.7179058661,0.73967833,1.0820153409,1.3934070333,1.2963257978,1.6426104697,1.6857422091,1.4566389955,1.3287061467,1.2979786435,1.7784610151,0.9421451101,1.0433877549,1.3749476846,1.372982487,0.7853087111,1.3277387691,1.3566256067,0.6172236607,0.9240064611,0.4985420152,1.6112563815,1.3466351176,1.3953402144,1.2184439838
ENSG00000070808,0.4504019427,-0.8881670686,-0.6219432549,0.6616824571,2.4389413035,0.3454809767,-0.78784741,-1.2364669003,-0.3539371194,0.006818382,-0.5300420626,2.0211782589,-0.0348721739,-0.6266065989,-0.5490787191,0.7401815346,2.2930085922,0.3416857363,1.6382654423,1.4150907745,-0.4180441063,2.4541613545,-0.9311830086,-0.3033638837,1.805845627,0.2984973897,-1.6515416383,-0.8929471288,0.5292764616,1.5640920338,-1.0509527776,-0.7228810546,0.0255827852,-0.8730030337,-0.9549558565,-0.3940613534,-0.7261189765,-1.0701201359,-1.4845852087,0.3117686072,-0.505209749,-0.1156496317,-0.6549558905,0.7515486867,-0.7039394086,-0.4612565288,2.237897485,-1.3782268399,1.4166244021,0.4229872843,0.0387275065,0.4497448279,0.0904544899
ENSG00000176601,-2.4891889674,-2.1989282996,-1.9404593233,-2.0549995367,-1.1010447961,-2.1677703187,-1.9711735969,-2.1073678197,-1.8318022321,-0.5016891238,-1.6507104073,-0.8095983706,-2.2433408311,-2.1261726018,-2.1420504252,-0.6823726774,-0.9997080583,-2.4619740284,-0.4768241179,-2.0745053959,-2.3635636285,-1.2100123489,-2.2982199531,-1.6375434071,-0.5971364515,-2.2788256042,-2.5698025945,-1.9417756749,-0.9900256296,-1.9097766254,-2.4729197439,-2.2770417484,-2.1023680318,-1.8996500323,-2.0413465213,-1.931231964,-2.1386360277,-2.2682533201,-1.8810076236,-0.4347033079,-2.127103298,-2.0917189912,0.9742675844,-1.7915137865,-1.7285497935,-2.3589552355,-0.6251609528,-2.3024150022,-0.0643451021,-1.8880351522,-0.8023867358,0.5874600397,-2.0950359648
ENSG00000154358,1.7905809098,0.8958854098,0.7167982728,0.949883174,0.7791103508,0.9824403771,0.3547761563,-0.0543684811,0.7645348735,1.17528991,1.1898532879,0.5193493426,0.8646776973,0.8601786132,1.0264253178,0.4411705467,0.6125274954,1.9098232625,1.2741425951,2.5536144924,0.3122355963,0.6362012646,0.26745304,1.2737732096,1.1640198635,0.9974868384,-0.0209153327,0.7920472509,0.2716891025,1.2191653816,0.8856048733,0.656676304,0.6704611512,0.6866605569,1.4362208231,0.9019460739,0.708194943,0.5009507708,-0.1608054411,1.4337611399,1.0788826067,1.0991146344,0.756457181,1.4978768151,1.0270212983,0.4199444961,0.4331595881,0.6777464127,0.7817969262,0.9106358057,1.0966071142,1.1323183361,0.9258528871
ENSG00000165304,-1.213636326,0.7428499469,0.0665507567,-1.1743673162,-1.7106094323,-0.9520944171,-0.4076475973,-0.9409407387,0.1265405307,-0.1460066814,0.1903084251,-1.7136173111,-0.7657236297,0.0906095124,-0.8355509472,-1.4608251104,-1.6343892907,-1.455219823,-1.7755667744,-1.8128463368,-1.0255680602,-1.6184051739,0.9051757955,-0.6653111169,-1.798651679,-0.9013942287,-0.8666783956,-0.5973415575,-1.2295736057,-1.6845927467,1.4413849404,-0.6078145087,-0.5831157508,-0.43939733,-0.8710054014,0.1149744815,-0.3431183104,-0.6060035857,1.3662859645,-1.4209240854,-0.7914741197,0.1002942348,0.9931005105,-2.3071979037,-0.1474187667,-0.5676720794,-1.5138132353,-0.978462521,-1.3244595083,-0.5378737137,-1.381854436,-1.0098653029,-1.226520062
ENSG00000114738,1.77489102,1.5557816561,1.6362237568,1.1145102968,0.9196535189,1.1908085097,1.2033609692,1.0187681508,1.1325157768,1.4436437818,1.383278438,0.833209861,1.0424169872,1.60896076,1.3610547153,0.9006162629,0.9224462187,1.8852750114,0.8162099655,1.9413062544,1.083400954,0.8775259856,1.4731158033,1.2661845379,0.7779874717,1.183239707,1.3081579139,1.1957151944,0.853754178,0.7777590043,1.526994865,1.1471996394,1.0846474573,1.5441653632,1.6695269716,1.1278975543,1.2158393225,1.0637295731,1.1623983502,1.4097268425,1.1719963189,1.2921662373,1.1179648289,0.5091297925,1.3426320984,1.2089617218,0.7735858048,1.1357487719,0.7929387078,1.260984555,1.1328285392,1.1786167239,1.2314083524
ENSG00000082701,0.8403600056,1.0882459281,1.1685765387,1.0180494847,0.9373856172,0.8620510477,1.0183661111,0.8618562664,0.9447365704,1.1423570162,0.9291576594,0.6787070971,0.905105383,1.1726874122,0.6386730475,0.7724308176,0.9140507464,0.6418202414,0.7669194845,0.9157735337,0.9718790893,1.0615086623,1.3160584617,0.8722919087,0.7827893413,0.8734815987,0.8944763301,0.9986949276,0.7583974126,0.6654420482,1.2639669097,1.0056837586,0.9703315357,1.0190078666,0.996232889,1.0155832634,0.738946907,0.9597062396,1.4247454259,0.9280284921,0.9201221276,1.0488841934,1.5663388011,1.1965308046,1.0517495429,0.9305620333,0.7667413204,0.4699105607,0.9446200102,1.0052127408,1.0013010102,0.9764269188,1.0312535128
ENSG00000183421,-0.3329450583,1.653847941,1.238412053,-1.1391229153,-1.5396332392,-0.2664028744,-1.2241158901,0.7959088051,0.2968029124,0.6137762477,-1.5736137555,-1.5961524338,-0.0207624691,1.1843229301,0.7523865622,-1.6998823783,-1.9954918004,-1.526288175,-1.8026297852,-1.9477000984,0.6424584311,-1.9630366698,-1.0926529887,0.8683354717,-2.0254707351,-0.1419393804,-1.4943411751,0.0832026952,-1.4152665436,-2.1744819751,-2.154824859,-0.2844259282,-0.6220790263,-1.5446756747,0.9307586499,0.547871321,0.5998356928,0.8194616517,-0.6156316177,0.9091246926,-1.1975774983,1.0338359163,0.3748489644,-1.705071157,0.9919124386,0.4446835507,-1.3475210828,0.6834559489,-1.3735672301,0.4835378026,0.0236910445,0.441255789,-0.2085636066
ENSG00000126583,-1.8236898929,-1.9333671839,-1.6831405553,-1.400923211,1.5767237342,-1.2494413666,-1.5216502076,-2.328934859,-0.8853271405,-1.294852588,-1.376852845,1.2150057588,-1.3596333947,-1.8643761768,-1.790183098,0.3485013701,1.4178534591,-1.896980512,1.3256408219,-2.1507113748,-1.4197945346,1.4784077866,-1.302614579,-1.3563453134,1.553134449,-1.2459244273,-1.7286303744,-1.5580460206,-0.2073128333,1.0435985924,-1.2865349822,-1.4734204204,-1.7537994267,-2.3880012788,-1.5299056194,-0.5388397146,-0.7187886109,-1.0195784728,-1.4772850485,-0.0885129495,-1.6083133674,-1.6536585373,0.7265494239,1.2611093039,-1.0719078148,-1.4100998328,1.5070203046,-0.9492380111,0.8015331117,-1.383988241,-1.165956915,-0.8092459492,-1.7188002079
ENSG00000185900,-0.5678723267,-0.0788089818,-0.2090416308,-0.0106526026,-0.1654971183,-0.2431855338,-0.1650408318,-0.6486221729,-0.1552169406,-0.0699258065,-0.255586631,-0.4701724838,-0.2354581384,-0.2004060051,-0.7109925397,-0.3955307066,-0.2483468474,-0.7054121843,-0.2870141505,-0.3515689672,-0.376849867,-0.1067362958,0.3782131456,-0.196039765,-0.1939761297,-0.239772151,-1.0828363389,-0.2323302428,-0.1764718104,-0.4546748838,0.3956355521,-0.2228494499,-0.1123900745,-0.2042609423,-0.0641157077,-0.1254457438,-0.3617594717,-0.2687034859,0.4347472366,-0.0496699496,-0.1184648817,-0.1042534974,0.089486366,0.2456599385,-0.0744299409,-0.2701284632,-0.3459293368,-0.4034391237,-0.209848377,-0.0752508092,-0.1531565303,-0.0521624793,-0.1331104454
ENSG00000131023,0.4483158396,0.6669485184,0.7415036071,0.9799379326,0.5132162934,0.8106374799,0.8534327196,0.34437558,0.6747671768,0.8152841528,0.7294190909,0.3634516653,0.8250705358,0.7334287083,0.387389924,0.3926804268,0.4244537481,0.2062885542,0.4530802462,0.4927969729,0.8828069941,0.4769027468,0.9475848049,0.849727904,0.4672812635,0.8158350152,-0.1079070167,0.8413028251,0.5540562428,0.3317746842,1.2039651682,0.7683598112,0.9161490559,0.6886651353,0.8242744846,0.7293305655,0.5432765327,0.8356165351,0.9179299196,0.7471046831,0.9486142735,0.8592535659,0.8869976521,0.9805549445,0.7477732824,0.8311922878,0.409466377,0.3403072971,0.4412031438,0.9266539368,1.0036415569,0.919779089,0.9086490209
ENSG00000135090,0.8668335184,1.109728618,1.1437773554,1.2870533658,1.4150287651,1.2261034716,1.2732066521,0.7083761243,1.1767400217,1.3517683815,1.1340943254,1.2787519507,1.1918805311,1.1133332116,0.8102121911,1.2577672267,1.3533296726,0.6825968403,1.2834587836,0.8227468276,1.2153295457,1.3947914926,1.4240040493,1.2378913367,1.3017641751,1.1749433654,0.8476884062,1.1900063821,1.2563190835,1.1674503382,1.4244240555,1.1119488754,1.3179824118,1.1256528436,1.2799953529,1.2441337387,1.0079852871,1.2110753897,1.6338377742,1.3443014986,1.1829811763,1.1994260653,1.1459089877,1.732609361,1.1215715286,1.1599693371,1.2504800352,0.6515438484,1.3872372571,1.2877293859,1.1609522772,1.0839487766,1.1752512123
ENSG00000071575,1.2706325633,1.1092061194,1.2016638413,1.5905803633,1.295953343,1.2947184959,1.5554186761,0.9511138503,1.1234514743,1.6328146962,1.8618577553,1.1372488269,1.4019669994,1.1147437911,1.4596208607,1.1063179719,1.2758296791,1.1989015872,0.9743882525,0.8064931091,1.3861876391,1.3243468905,1.3915605412,1.5489856621,0.9578718935,1.2925731423,0.3709074542,1.5658796674,0.9447159143,0.9535220381,1.4603498254,1.5755567676,1.92020494,1.6843709143,1.4650857009,1.3003903539,1.4011749236,1.4517415321,0.1792670206,1.3201194996,2.000518778,1.2831485964,1.524197882,1.4015397931,1.1952384993,1.5495480756,1.0642628784,0.8948246177,1.1540014223,1.4392144026,1.4353562013,1.5096112439,1.2922766341
ENSG00000174672,-0.0461909769,-0.0370283681,-0.3150480213,0.4685605225,1.8975365546,0.544532293,-0.0401436754,-0.9344482395,0.3159968769,-0.0938314693,-0.0191354758,1.4229590428,0.6788187693,-0.3539636024,-0.3523489172,1.3443746155,1.6855710364,-0.3129896791,1.423148303,-0.5888632372,0.9139228877,1.8007107691,-0.9998752233,0.4217785439,1.497454424,0.617321772,-1.1604466246,0.04193701,1.3462011211,1.3594910885,-0.5936371068,0.1795958699,1.0977359843,0.1032231859,0.3657870698,0.3368928102,0.2552288075,0.1656497584,-1.2254210642,1.455390279,0.2166458139,0.1983644314,1.3304549728,2.2507588506,-0.2730478903,0.7261881811,1.5610888769,1.6716566005,1.5063034316,0.2723418424,0.6130400568,0.6234993418,0.480820156
